datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC,EC Abs,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-18 11:53:45,11/18/2021 12:16:22 p. m.,15.09,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.808,78.2,5.74
2021-11-18 11:53:50,11/18/2021 12:16:27 p. m.,15.09,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.808,78.2,5.74
2021-11-18 11:53:55,11/18/2021 12:16:32 p. m.,15.09,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.808,78.5,5.76
2021-11-18 11:54:00,11/18/2021 12:16:37 p. m.,15.09,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.809,78.5,5.76
2021-11-18 11:54:05,11/18/2021 12:16:42 p. m.,15.09,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.807,78.5,5.76
2021-11-18 11:54:10,11/18/2021 12:16:47 p. m.,15.1,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.809,77.9,5.72
2021-11-18 11:54:15,11/18/2021 12:16:52 p. m.,15.1,5.16,119.3,284.3,661,536,1.5,0.33,0.32,0,10.809,78.5,5.76
2021-11-18 11:54:20,11/18/2021 12:16:57 p. m.,15.1,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.809,78.7,5.77
2021-11-18 11:54:25,11/18/2021 12:17:02 p. m.,15.1,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.81,77.9,5.72
2021-11-18 11:54:30,11/18/2021 12:17:07 p. m.,15.1,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.81,77.2,5.66
2021-11-18 11:54:35,11/18/2021 12:17:12 p. m.,15.1,5.16,119.2,284.3,661,537,1.5,0.33,0.32,0,10.808,77.9,5.72
2021-11-18 11:54:40,11/18/2021 12:17:17 p. m.,15.11,5.16,119.2,284.3,661,537,1.5,0.33,0.32,0,10.81,77.8,5.71
2021-11-18 11:54:45,11/18/2021 12:17:22 p. m.,15.11,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.81,77.5,5.69
2021-11-18 11:54:50,11/18/2021 12:17:27 p. m.,15.11,5.16,119.2,284.3,661,537,1.5,0.33,0.32,0,10.809,77,5.64
2021-11-18 11:54:55,11/18/2021 12:17:32 p. m.,15.11,5.16,119.2,284.3,661,537,1.5,0.33,0.32,0,10.807,76.1,5.58
2021-11-18 11:55:00,11/18/2021 12:17:37 p. m.,15.11,5.16,119.2,284.3,661,537,1.5,0.33,0.32,0,10.807,75.8,5.56
2021-11-18 11:55:05,11/18/2021 12:17:42 p. m.,15.11,5.16,119.1,284.3,661,537,1.5,0.33,0.32,0,10.807,75.7,5.55
2021-11-18 11:55:10,11/18/2021 12:17:47 p. m.,15.11,5.16,119.2,284.3,661,537,1.5,0.33,0.32,0,10.806,75.7,5.55
2021-11-18 11:55:15,11/18/2021 12:17:52 p. m.,15.11,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,76.3,5.6
2021-11-18 11:55:20,11/18/2021 12:17:57 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.808,76.1,5.58
2021-11-18 11:55:25,11/18/2021 12:18:02 p. m.,15.12,5.16,119.1,284.4,661,537,1.5,0.33,0.32,0,10.809,76.1,5.58
2021-11-18 11:55:30,11/18/2021 12:18:07 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.806,75.8,5.56
2021-11-18 11:55:35,11/18/2021 12:18:12 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.807,75.6,5.54
2021-11-18 11:55:40,11/18/2021 12:18:17 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.807,75.7,5.55
2021-11-18 11:55:45,11/18/2021 12:18:22 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,75.7,5.55
2021-11-18 11:55:50,11/18/2021 12:18:27 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.808,75.5,5.54
2021-11-18 11:55:55,11/18/2021 12:18:32 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,75.7,5.55
2021-11-18 11:56:00,11/18/2021 12:18:37 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,76.5,5.61
2021-11-18 11:56:05,11/18/2021 12:18:42 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,77,5.65
2021-11-18 11:56:10,11/18/2021 12:18:47 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,76.8,5.63
2021-11-18 11:56:15,11/18/2021 12:18:52 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,76.3,5.6
2021-11-18 11:56:20,11/18/2021 12:18:57 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.331,0.32,0,10.808,76.2,5.59
2021-11-18 11:56:25,11/18/2021 12:19:02 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,77.1,5.65
2021-11-18 11:56:30,11/18/2021 12:19:07 p. m.,15.12,5.16,119.1,284.4,661,537,1.5,0.33,0.32,0,10.809,77.1,5.65
2021-11-18 11:56:35,11/18/2021 12:19:12 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,76.6,5.62
2021-11-18 11:56:40,11/18/2021 12:19:17 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.811,76.1,5.58
2021-11-18 11:56:45,11/18/2021 12:19:22 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,75.9,5.57
2021-11-18 11:56:50,11/18/2021 12:19:27 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,75.9,5.56
2021-11-18 11:56:55,11/18/2021 12:19:32 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.808,75.5,5.53
2021-11-18 11:57:00,11/18/2021 12:19:37 p. m.,15.12,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,75,5.5
2021-11-18 11:57:05,11/18/2021 12:19:42 p. m.,15.13,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,74.5,5.46
2021-11-18 11:57:10,11/18/2021 12:19:47 p. m.,15.13,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,74.1,5.43
2021-11-18 11:57:15,11/18/2021 12:19:52 p. m.,15.13,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.807,74.6,5.47
2021-11-18 11:57:20,11/18/2021 12:19:57 p. m.,15.13,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,75,5.5
2021-11-18 11:57:25,11/18/2021 12:20:02 p. m.,15.13,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,75.2,5.52
2021-11-18 11:57:30,11/18/2021 12:20:07 p. m.,15.13,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,75,5.5
2021-11-18 11:57:35,11/18/2021 12:20:12 p. m.,15.13,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,74.8,5.48
2021-11-18 11:57:40,11/18/2021 12:20:17 p. m.,15.14,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.811,74.7,5.48
2021-11-18 11:57:45,11/18/2021 12:20:22 p. m.,15.14,5.15,119.3,284.4,661,537,1.5,0.33,0.32,0,10.809,74.5,5.46
2021-11-18 11:57:50,11/18/2021 12:20:27 p. m.,15.14,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,74.1,5.43
2021-11-18 11:57:55,11/18/2021 12:20:32 p. m.,15.14,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,73.7,5.4
2021-11-18 11:58:00,11/18/2021 12:20:37 p. m.,15.14,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.808,73.3,5.37
2021-11-18 11:58:05,11/18/2021 12:20:42 p. m.,15.14,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.809,73.2,5.36
2021-11-18 11:58:10,11/18/2021 12:20:47 p. m.,15.14,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.808,73.1,5.36
2021-11-18 11:58:15,11/18/2021 12:20:52 p. m.,15.14,5.16,119.2,284.4,661,537,1.5,0.33,0.32,0,10.81,73.1,5.36
2021-11-18 11:58:20,11/18/2021 12:20:57 p. m.,15.14,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.812,72.9,5.34
2021-11-18 11:58:25,11/18/2021 12:21:02 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.811,72.6,5.32
2021-11-18 11:58:30,11/18/2021 12:21:07 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.81,72.6,5.32
2021-11-18 11:58:35,11/18/2021 12:21:12 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.81,72.9,5.34
2021-11-18 11:58:40,11/18/2021 12:21:17 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.81,73,5.35
2021-11-18 11:58:45,11/18/2021 12:21:22 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.808,72.9,5.34
2021-11-18 11:58:50,11/18/2021 12:21:27 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.809,72.6,5.32
2021-11-18 11:58:55,11/18/2021 12:21:32 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.809,72.3,5.3
2021-11-18 11:59:00,11/18/2021 12:21:37 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.81,72.1,5.29
2021-11-18 11:59:05,11/18/2021 12:21:42 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.809,72,5.28
2021-11-18 11:59:10,11/18/2021 12:21:47 p. m.,15.14,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.808,72.2,5.29
2021-11-18 11:59:15,11/18/2021 12:21:52 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.809,72.2,5.29
2021-11-18 11:59:20,11/18/2021 12:21:57 p. m.,15.14,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.806,72.8,5.33
2021-11-18 11:59:25,11/18/2021 12:22:02 p. m.,15.15,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.806,75,5.49
2021-11-18 11:59:30,11/18/2021 12:22:07 p. m.,15.15,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.806,75.6,5.54
2021-11-18 11:59:35,11/18/2021 12:22:12 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.806,75.4,5.52
2021-11-18 11:59:40,11/18/2021 12:22:17 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.804,75,5.49
2021-11-18 11:59:45,11/18/2021 12:22:22 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.805,74.8,5.48
2021-11-18 11:59:50,11/18/2021 12:22:27 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.804,75.1,5.5
2021-11-18 11:59:55,11/18/2021 12:22:32 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.804,75.5,5.53
2021-11-18 12:00:00,11/18/2021 12:22:37 p. m.,15.16,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.802,77.4,5.67
2021-11-18 12:00:05,11/18/2021 12:22:42 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.804,77.7,5.69
2021-11-18 12:00:10,11/18/2021 12:22:47 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.803,77,5.64
2021-11-18 12:00:15,11/18/2021 12:22:52 p. m.,15.17,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.805,76.3,5.58
2021-11-18 12:00:20,11/18/2021 12:22:57 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.804,75.6,5.53
2021-11-18 12:00:25,11/18/2021 12:23:02 p. m.,15.16,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.807,75,5.49
2021-11-18 12:00:30,11/18/2021 12:23:07 p. m.,15.17,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.806,74.4,5.45
2021-11-18 12:00:35,11/18/2021 12:23:12 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.807,74.1,5.43
2021-11-18 12:00:40,11/18/2021 12:23:17 p. m.,15.16,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.808,74.7,5.47
2021-11-18 12:00:45,11/18/2021 12:23:22 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.808,74.6,5.46
2021-11-18 12:00:50,11/18/2021 12:23:27 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.807,74.7,5.47
2021-11-18 12:00:55,11/18/2021 12:23:32 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.809,75.9,5.56
2021-11-18 12:01:00,11/18/2021 12:23:37 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.805,75.9,5.56
2021-11-18 12:01:05,11/18/2021 12:23:42 p. m.,15.17,5.16,119.2,284.5,660,537,1.5,0.33,0.32,0,10.807,75.6,5.54
2021-11-18 12:01:10,11/18/2021 12:23:47 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.808,75.8,5.55
2021-11-18 12:01:15,11/18/2021 12:23:52 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.808,75.6,5.53
2021-11-18 12:01:20,11/18/2021 12:23:57 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.81,75.1,5.5
2021-11-18 12:01:25,11/18/2021 12:24:02 p. m.,15.17,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.809,74.8,5.48
2021-11-18 12:01:30,11/18/2021 12:24:07 p. m.,15.18,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.809,74.9,5.48
2021-11-18 12:01:35,11/18/2021 12:24:12 p. m.,15.18,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.81,75.2,5.51
2021-11-18 12:01:40,11/18/2021 12:24:17 p. m.,15.18,5.15,119.3,284.5,661,537,1.5,0.33,0.32,0,10.807,75.5,5.53
2021-11-18 12:01:45,11/18/2021 12:24:22 p. m.,15.18,5.15,119.3,284.5,661,537,1.5,0.33,0.32,0,10.808,75.4,5.52
2021-11-18 12:01:50,11/18/2021 12:24:27 p. m.,15.18,5.16,119.1,284.5,661,537,1.5,0.33,0.32,0,10.808,75.1,5.5
2021-11-18 12:01:55,11/18/2021 12:24:32 p. m.,15.18,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.807,74.6,5.46
2021-11-18 12:02:00,11/18/2021 12:24:37 p. m.,15.18,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.807,74.2,5.43
2021-11-18 12:02:05,11/18/2021 12:24:42 p. m.,15.18,5.16,119.2,284.5,661,537,1.5,0.33,0.32,0,10.808,73.8,5.4
2021-11-18 12:02:10,11/18/2021 12:24:47 p. m.,15.18,5.16,119.2,284.5,661,538,1.5,0.33,0.32,0,10.807,73.5,5.38
2021-11-18 12:02:15,11/18/2021 12:24:52 p. m.,15.18,5.16,119.2,284.5,661,538,1.5,0.33,0.32,0,10.808,73.1,5.35
2021-11-18 12:02:20,11/18/2021 12:24:57 p. m.,15.18,5.16,119.2,284.5,661,538,1.5,0.33,0.32,0,10.807,73,5.34
2021-11-18 12:02:25,11/18/2021 12:25:02 p. m.,15.18,5.16,119.2,284.5,661,538,1.5,0.331,0.32,0,10.807,72.9,5.34
2021-11-18 12:02:30,11/18/2021 12:25:07 p. m.,15.18,5.16,119.2,284.5,661,538,1.5,0.33,0.32,0,10.806,72.7,5.32
2021-11-18 12:02:35,11/18/2021 12:25:12 p. m.,15.18,5.16,119.2,284.5,661,538,1.5,0.33,0.32,0,10.808,72.4,5.3
2021-11-18 12:02:40,11/18/2021 12:25:17 p. m.,15.18,5.16,119.2,284.5,661,538,1.5,0.33,0.32,0,10.809,72.2,5.28
2021-11-18 12:02:45,11/18/2021 12:25:22 p. m.,15.18,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.808,71.9,5.27
2021-11-18 12:02:50,11/18/2021 12:25:27 p. m.,15.18,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.808,71.9,5.26
2021-11-18 12:02:55,11/18/2021 12:25:32 p. m.,15.18,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.809,71.9,5.27
2021-11-18 12:03:00,11/18/2021 12:25:37 p. m.,15.19,5.16,119.2,284.6,661,538,1.5,0.331,0.32,0,10.81,72.1,5.28
2021-11-18 12:03:05,11/18/2021 12:25:42 p. m.,15.19,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.81,72.7,5.32
2021-11-18 12:03:10,11/18/2021 12:25:47 p. m.,15.19,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.809,72.6,5.31
2021-11-18 12:03:15,11/18/2021 12:25:52 p. m.,15.19,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.809,72.7,5.32
2021-11-18 12:03:20,11/18/2021 12:25:57 p. m.,15.2,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.808,73.5,5.38
2021-11-18 12:03:25,11/18/2021 12:26:02 p. m.,15.2,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.809,73.6,5.39
2021-11-18 12:03:30,11/18/2021 12:26:07 p. m.,15.2,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.809,73.7,5.39
2021-11-18 12:03:35,11/18/2021 12:26:12 p. m.,15.2,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.808,74.1,5.42
2021-11-18 12:03:40,11/18/2021 12:26:17 p. m.,15.2,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.807,75.1,5.5
2021-11-18 12:03:45,11/18/2021 12:26:22 p. m.,15.21,5.16,119.3,284.6,661,538,1.5,0.33,0.32,0,10.808,75.7,5.54
2021-11-18 12:03:50,11/18/2021 12:26:27 p. m.,15.21,5.16,119.3,284.6,661,538,1.5,0.33,0.32,0,10.807,75.8,5.55
2021-11-18 12:03:55,11/18/2021 12:26:32 p. m.,15.21,5.15,119.3,284.5,661,538,1.5,0.33,0.32,0,10.809,75.7,5.54
2021-11-18 12:04:00,11/18/2021 12:26:37 p. m.,15.21,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.809,75.2,5.5
2021-11-18 12:04:05,11/18/2021 12:26:42 p. m.,15.21,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.807,74.8,5.47
2021-11-18 12:04:10,11/18/2021 12:26:47 p. m.,15.21,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.807,74.4,5.44
2021-11-18 12:04:15,11/18/2021 12:26:52 p. m.,15.21,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.807,73.9,5.41
2021-11-18 12:04:20,11/18/2021 12:26:57 p. m.,15.21,5.16,119.2,284.6,661,538,1.5,0.33,0.32,0,10.809,73.6,5.39
2021-11-18 12:04:25,11/18/2021 12:27:02 p. m.,15.21,5.15,119.4,284.6,661,538,1.5,0.33,0.32,0,10.808,73.4,5.37
2021-11-18 12:04:30,11/18/2021 12:27:07 p. m.,15.22,5.15,119.3,284.6,661,538,1.5,0.33,0.32,0,10.808,73.2,5.35
2021-11-18 12:04:35,11/18/2021 12:27:12 p. m.,15.21,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.807,72.9,5.34
2021-11-18 12:04:40,11/18/2021 12:27:17 p. m.,15.22,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,72.8,5.33
2021-11-18 12:04:45,11/18/2021 12:27:22 p. m.,15.22,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.81,74.7,5.46
2021-11-18 12:04:50,11/18/2021 12:27:27 p. m.,15.22,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,76.1,5.57
2021-11-18 12:04:55,11/18/2021 12:27:32 p. m.,15.22,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,76.2,5.57
2021-11-18 12:05:00,11/18/2021 12:27:37 p. m.,15.22,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.807,75.7,5.53
2021-11-18 12:05:05,11/18/2021 12:27:42 p. m.,15.22,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,75.3,5.51
2021-11-18 12:05:10,11/18/2021 12:27:47 p. m.,15.22,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.809,75.1,5.5
2021-11-18 12:05:15,11/18/2021 12:27:52 p. m.,15.22,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,74.7,5.47
2021-11-18 12:05:20,11/18/2021 12:27:57 p. m.,15.22,5.16,119.3,284.7,660,538,1.5,0.33,0.32,0,10.807,74.3,5.44
2021-11-18 12:05:25,11/18/2021 12:28:02 p. m.,15.23,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.807,74.2,5.43
2021-11-18 12:05:30,11/18/2021 12:28:07 p. m.,15.23,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.809,74.1,5.42
2021-11-18 12:05:35,11/18/2021 12:28:12 p. m.,15.23,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.807,74.3,5.44
2021-11-18 12:05:40,11/18/2021 12:28:17 p. m.,15.23,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.808,74.5,5.45
2021-11-18 12:05:45,11/18/2021 12:28:22 p. m.,15.23,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,74.5,5.45
2021-11-18 12:05:50,11/18/2021 12:28:27 p. m.,15.23,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.81,74.4,5.45
2021-11-18 12:05:55,11/18/2021 12:28:32 p. m.,15.23,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.809,74.2,5.43
2021-11-18 12:06:00,11/18/2021 12:28:37 p. m.,15.23,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,74.2,5.42
2021-11-18 12:06:05,11/18/2021 12:28:42 p. m.,15.23,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,74.4,5.44
2021-11-18 12:06:10,11/18/2021 12:28:47 p. m.,15.23,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,74.7,5.46
2021-11-18 12:06:15,11/18/2021 12:28:52 p. m.,15.23,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,74.6,5.46
2021-11-18 12:06:20,11/18/2021 12:28:57 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,74.6,5.45
2021-11-18 12:06:25,11/18/2021 12:29:02 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,77.4,5.66
2021-11-18 12:06:30,11/18/2021 12:29:07 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,77.6,5.67
2021-11-18 12:06:35,11/18/2021 12:29:12 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,77,5.63
2021-11-18 12:06:40,11/18/2021 12:29:17 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,76.4,5.59
2021-11-18 12:06:45,11/18/2021 12:29:22 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,75.8,5.55
2021-11-18 12:06:50,11/18/2021 12:29:27 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.806,75.5,5.52
2021-11-18 12:06:55,11/18/2021 12:29:32 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,75.1,5.49
2021-11-18 12:07:00,11/18/2021 12:29:37 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,75.1,5.49
2021-11-18 12:07:05,11/18/2021 12:29:42 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.808,74.9,5.48
2021-11-18 12:07:10,11/18/2021 12:29:47 p. m.,15.24,5.16,119.2,284.7,661,538,1.5,0.33,0.32,0,10.809,74.5,5.45
2021-11-18 12:07:15,11/18/2021 12:29:52 p. m.,15.24,5.16,119.3,284.7,661,538,1.5,0.33,0.32,0,10.809,74.2,5.43
2021-11-18 12:07:20,11/18/2021 12:29:57 p. m.,15.24,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.809,73.9,5.4
2021-11-18 12:07:25,11/18/2021 12:30:02 p. m.,15.24,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.81,73.5,5.38
2021-11-18 12:07:30,11/18/2021 12:30:07 p. m.,15.24,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.808,73.4,5.36
2021-11-18 12:07:35,11/18/2021 12:30:12 p. m.,15.25,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.808,73.4,5.37
2021-11-18 12:07:40,11/18/2021 12:30:17 p. m.,15.25,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.808,73.8,5.4
2021-11-18 12:07:45,11/18/2021 12:30:22 p. m.,15.24,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.809,74.1,5.42
2021-11-18 12:07:50,11/18/2021 12:30:27 p. m.,15.24,5.15,119.4,284.8,661,538,1.5,0.33,0.32,0,10.808,73.9,5.4
2021-11-18 12:07:55,11/18/2021 12:30:32 p. m.,15.25,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.81,73.5,5.37
2021-11-18 12:08:00,11/18/2021 12:30:37 p. m.,15.25,5.16,119.2,284.8,661,538,1.5,0.33,0.32,0,10.809,73.3,5.36
2021-11-18 12:08:05,11/18/2021 12:30:42 p. m.,15.26,5.16,119.2,284.8,661,539,1.5,0.33,0.32,0,10.81,73.6,5.38
2021-11-18 12:08:10,11/18/2021 12:30:47 p. m.,15.26,5.16,119.3,284.8,661,539,1.5,0.33,0.32,0,10.81,74,5.41
2021-11-18 12:08:15,11/18/2021 12:30:52 p. m.,15.26,5.16,119.3,284.8,661,539,1.5,0.33,0.32,0,10.809,76.8,5.62
2021-11-18 12:08:20,11/18/2021 12:30:57 p. m.,15.26,5.16,119.3,284.8,661,539,1.5,0.33,0.32,0,10.81,76.7,5.61
2021-11-18 12:08:25,11/18/2021 12:31:02 p. m.,15.26,5.16,119.2,284.8,661,539,1.5,0.33,0.32,0,10.811,76.2,5.57
2021-11-18 12:08:30,11/18/2021 12:31:07 p. m.,15.26,5.16,119.3,284.7,661,539,1.5,0.33,0.32,0,10.809,75.6,5.53
2021-11-18 12:08:35,11/18/2021 12:31:12 p. m.,15.27,5.16,119.2,284.7,661,539,1.5,0.33,0.32,0,10.809,75.5,5.52
2021-11-18 12:08:40,11/18/2021 12:31:17 p. m.,15.27,5.16,119.2,284.7,661,539,1.5,0.33,0.32,0,10.809,75.9,5.55
